Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
COM,Comoros,KM,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,103.2676343448,106.8296268729,104.4788847857,103.6010696496,105.0264940069,100.2685125496,101.4916115532,101.8754977846,101.9512403304,105.4336805652,99.1413817721,97.0458135861,97.7404978853,93.252224247,100.465652191,105.3370301415,103.6477638429,109.0358563532,104.7074323589,105.6032548874,105.7065298507,100.8605656058,98.3933602745,102.3772607879,105.9475547768,109.259130199,114.0707393185,114.7960119142,120.1347509939,101.016415359,103.5811776449,104.4791817697,109.9396762908,105.2766305652,107.306299143,102.438138238,102.4580562831,93.3530864867,92.4651945146,90.5253642419,90.5430844681
COM,Comoros,KM,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,28.3125714736,29.5319783664,28.8940027446,28.4384018362,28.3279273106,27.5288829414,27.6383327125,27.2923750508,27.1392059233,27.6163621575,25.0813446789,22.0867442194,20.8507195776,19.6068710473,23.5020150452,22.2738181238,18.9996773804,17.6227150249,15.708465024,14.6445689124,11.7330139263,16.2961096711,15.9457715915,14.0136960838,13.1348994484,12.7537571434,14.1508813207,14.2060418401,15.2934858816,9.6830274223,9.460075969,9.4724606625,8.8698783309,8.2607876067,8.6791708529,9.0887751749,10.5767344738,7.8304202893,8.2443059592,8.6781094674,8.5344437898
COM,Comoros,KM,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,74.9550628712,77.2976485065,75.5848820411,75.1626678134,76.6985666963,72.7396296081,73.8532788408,74.5831227338,74.8120344071,77.8173184076,74.0600370932,74.9590693667,76.8897783076,73.6453531997,76.9636371458,83.0632120177,84.6480864625,91.4131413283,88.9989673348,90.958685975,93.9735159244,84.5644559347,82.447588683,88.363564704,92.8126553284,96.5053730556,99.9198579978,100.5899700742,104.8412651123,91.3333879367,94.1211016759,95.0067211072,101.0697979598,97.0158429585,98.6271282902,93.3493630632,91.8813218093,85.5226661974,84.2208885554,81.8472547744,82.0086406783
COM,Comoros,KM,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,29.2256604213,24.0449189421,26.9452261502,30.2669882498,33.5123318947,32.7916432611,23.7605779556,25.2461244884,21.8346732767,18.9724471117,19.6666886822,20.292977165,22.2345226944,16.5652803087,21.014646271,19.4553243318,19.4226463888,15.8494131677,17.9545610889,14.9392636319,10.0931392138,11.7873110584,12.2499612343,11.6676063317,11.5305424356,11.8108131391,9.6266781031,11.1328901612,14.2821946892,15.8303984021,13.6156837836,12.9001024754,10.1932765287,13.0196730301,12.7195064072,12.6687254936,13.7024253665,22.4662616359,23.6142425824,25.1154843958,25.0677246472
COM,Comoros,KM,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,5.3330156986,1.4232054699,-0.1978289342,5.4225124878,10.2174380709,6.7698409876,3.7266964826,9.1573100499,7.9697447482,8.3126701262,14.4635656383,5.6626454115,6.1351443413,12.9014363812,13.5914535658,13.0685045213,7.8520892164,7.3787040289,6.9862407504,6.5341615067,6.2377761534,5.9073202965,6.8150627139,6.5119032929,6.2458286549,6.3875937697,4.6730151252,5.0065514303,5.0065514303,13.888984298,10.9476963561,10.0563491732,6.7139357531,8.4512201392,8.09423135,8.5754292001,8.4967323897,8.438555432,8.8697487035,9.5493816204,9.5080220977
COM,Comoros,KM,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,23.8926447227,22.6217134721,27.1430550844,24.844475762,23.2948938238,26.0218022735,20.033881473,16.0888144385,13.8649285285,10.6597769854,5.203123044,14.6303317536,16.0993783531,3.6638439275,7.4231927052,6.3868198106,11.5705571724,8.4707091389,10.9683203385,8.4051021252,3.8553630604,5.8799907619,5.4348985204,5.1557030388,5.2847137807,5.4232193693,4.9536629779,6.1263387309,9.2756432589,1.9414141041,2.6679874276,2.8437533022,3.4793407756,4.568452891,4.6252750572,4.0932962935,5.2056929768,14.0277062039,14.7444938789,15.5661027754,15.5597025495
COM,Comoros,KM,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,10.8957405007,16.7704759322,20.670856766,19.8296899938,16.9975698784,16.9975299119,16.2414302121,15.2452442563,17.9849224633,14.8823610325,9.463161674,15.0438029585,13.6137840983,19.6832457927,16.0218093655,19.7617073922,18.3256412067,18.1448835526,11.9556468636,13.1908193598,16.7368496165,15.9013826103,15.6774354847,17.9910826277,14.7891591797,14.8028245322,14.9126599966,15.2559179751,14.5660600051,7.2705271251,8.9937767964,8.5924502429,7.900657726,8.4475785722,8.7274535305,9.1120441375,9.262611923,9.3627001075,9.0380804686,9.1315119625,9.0879457341
COM,Comoros,KM,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,43.3785391108,47.6556315541,52.0958763124,53.687956065,55.5359380648,50.0574631338,41.493042192,42.3665337882,41.7711718144,39.288802183,28.2719667149,32.3825937096,33.588804678,29.5007503484,37.5018676733,44.5626098558,41.385368694,43.0288966465,34.6161830814,33.8680311155,32.536518681,28.5492592746,26.1978947253,23.877449767,32.267256392,-35.8727678703,38.6100774183,41.1848200505,48.9830056882,24.1173408862,26.1906382249,25.971734488,28.0336105454,26.7438821675,28.7532590807,24.2189078692,25.4230935726,25.1820482301,25.1175175656,24.7723606002,24.6987548493
COM,Comoros,KM,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-21.689306795317,-12.7576696612154,-12.6568977062131,-16.8135607030335,-10.7847884228946,-9.63923293351178,-12.4669664368638,-9.74604599451279,-9.04735890591853,-4.32039629788123,-4.1322060889532,-9.03695723273781,-8.6888622955155,5.44763804562791,-14.2676385630804,-16.9888736021134,-13.4442475667099,-4.71734315524092,-14.5029239766082,-0.625602380517658,20.6932196271368,30.7671748093874,-9.12689075469496,-11.1717865959223,-6.09395148620313,0.209647748485594,-8.76389249883232,-9.37144860182102,-13.3553646159029,3.24289606024938,38.1345872772507,8.79895538878657,19.7254143883826,117.041429100477,-3.6114609973068,25.1420722164716,-44.7073247731546,4.72618509659346,-42.5867949125578,-79.8928593433537,-90.8797353903147
COM,Comoros,KM,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,29.9893287772164,36.9364609899558,32.0773313186406,38.7640200882694,33.2791706239773,37.896540978498,53.54470769986,60.4967807410119,58.9061424566469,60.3156690334007,77.2023066186733,70.8156912142642,80.1634045411614,75.0518867707303,56.9136612447966,55.9686232255097,47.4196799808533,47.996490337265,40.2565100771259,40.95147645087,,,51.5149949975227,58.4583620096352,66.7164714018182,77.0619657656294,75.3052188443452,87.1423982078684,107.101070456229,126.434706310852,158.480212782754,143.845668248165,170.688256678893,282.493619206541,163.022388243134,186.09417058223,143.541401317623,197.971356232334,201.380975250128,192.398291863021,193.972495991536
COM,Comoros,KM,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,51.6786355725334,49.6941306511712,44.7342290248537,55.5775807913029,44.0639590468719,47.5357739120098,66.0116741367237,70.2428267355246,67.9535013625654,64.636065331282,81.3345127076266,79.852648447002,88.8522668366769,69.6042487251024,71.181299807877,72.9574968276231,60.8639275475632,52.7138334925059,54.759434053734,41.5770788313877,,,60.6418857522176,69.6191787107135,72.8066146072577,76.8523180171438,84.0691113431776,103.807599777266,137.971078589127,123.191810250603,120.345625505503,135.046712859379,150.962842290511,165.452190106064,166.63384924044,160.952098365758,188.248726090777,193.245171135741,243.967770162686,272.291151206375,284.852231381851
COM,Comoros,KM,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-16.0088667742,-10.7597400497,-11.246530002,-15.3955368959,-10.2444939681,-8.3762510401,-7.6726014074,-4.9615108545,-4.3606554038,-2.1739641008,-1.6526639095,-3.6613109581,-3.2641502186,2.066879072,-7.6806307581,-7.3254390074,-5.833375972,-2.2243860709,-6.7332612824,-0.2806911716,10.2192740042,13.9681230187,-3.6990231044,-3.5330030267,-1.6442999171,0.0543884213,-2.1737529622,-2.0087016667,-2.5241137853,0.303428884,3.5704391032,0.7652351031,1.714758381,9.2897146564,-0.275142609,2.2764188806,-3.8882556223,0.3845913497,-3.0507172022,-5.4309391212,-5.8453483495
COM,Comoros,KM,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,22.1351089536,31.1519837997,28.5029299781,35.494736186,31.6119565217,32.9311411992,32.9532610627,30.7976624037,28.3916434721,30.3500165623,30.8768399095,28.6908811863,30.1150352664,28.4753085245,30.6380635575,24.1331323883,20.5751062249,22.6319606279,18.6898587558,18.3738397774,,,20.8784307645,18.4870672335,18.0017659548,19.9920041457,18.6783375714,18.6783375714,20.2417003305,11.8301484595,14.8380771684,12.5100935175,14.8381733795,22.4218478435,12.4200165156,16.8493781992,12.4839869874,16.1098369062,14.4259836095,13.0788085284,12.4762336115
COM,Comoros,KM,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,38.1439757278,41.9117238493,39.7494599801,50.8902730819,41.8564504898,41.3073922393,40.6258624701,35.7591732582,32.7522988759,32.5239806631,32.529503819,32.3521921444,33.379185485,26.4084294525,38.3186943155,31.4585713957,26.4084821969,24.8563466988,25.4231200382,18.654530949,,,24.5774538688,22.0166011041,19.6450383029,19.9376157245,20.8520905337,22.2504019972,26.0760160023,11.5267195755,11.2676380652,11.7448584144,13.1234149985,13.1321331871,12.6951591247,14.5729593186,16.3722426097,15.7252455565,17.4767008117,18.5097476496,18.321581961
COM,Comoros,KM,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-2.44789156302015,1.51994393670876,0.710338592096064,0.4407059001371,-48.705247537215,-33.0521373172316,-25.3764839760712,-33.3778149740016,-31.0862475223216,-19.6799346678471,-32.4183875597666,-22.910449304229,-42.1683673983641,-21.6468058399976,-30.1729868947371,-33.0975279584725,-29.3406817397963,-42.2532058065531,-18.1887777989055,-15.0974814068009,-0.404138034801826,5.41584776779068,-4.35434216943565,-10.3319997611419,-20.7113535592009,-26.8197565472304,-24.1705242567897,-46.7739879659093,-98.896068359472,-39.2270936599945,-39.2972185336443,-55.4243675731472,-41.1409896380861,-59.1810252803997,-43.3619458739402,-2.4696741001695,-45.702276611358,-52.7612880610988,-84.0907336376266,-112.79411769293,-115.552133671551
COM,Comoros,KM,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-1.8067875696,1.2819113587,0.6311850244,0.4035376007,-46.2652205166,-28.7214762304,-15.6175640365,-16.9919566752,-14.9829817355,-9.902672932,-12.965640622,-9.2821374422,-15.8414163994,-8.2129777329,-16.2428821127,-14.2713359363,-12.7307405649,-19.9238086681,-8.4444897819,-6.7738389053,-0.1995821524,2.4587641972,-1.7647644441,-3.2674260392,-5.5884391297,-6.9577862276,-5.9951384283,-10.025663222,-18.6909857303,-3.6703714919,-3.6792931488,-4.8201939616,-3.5764448541,-4.6972669605,-3.3035713052,-0.2236097607,-3.9747879098,-4.293427907,-6.0238636925,-7.667493584,-7.4322671708
COM,Comoros,KM,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,6.5003788383,15.2113629442,9.2090091447,6.0560643052,8.3808324851,-11.2879385391,3.3059041537,0.2916501575,4.4482754142,-7.4078304069,1.6997877731,-1.375711575,1.9930940893,25.3181038073,7.098476137,1.9664990707,3.0000074605,3.4999943664,4.8947126439,5.9,5.5540368875,3.5330166943,3.8004163815,4.4708081282,1.9901237471,4.4329959038,4.44765661,4.8,4.8,3.8988168738,2.2314497048,5.9095563268,1.5707596901,0.5,1.1,1.8,1.0,1.9876216158,2.0219555244,1.9820992753
ZAR,"Congo, Dem. Rep.",CD,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,0.9445418972,-0.4544846946,1.4099637438,4.844456598,0.4641826622,4.7202797203,2.6711185309,0.4645760743,-1.2601156069,-6.5683175272,-8.4454929701,-10.4616865851,-13.4682949185,-3.8669952156,0.6607046188,-1.1135452024,-5.4088984503,-1.7369235359,-4.2701084415,-6.9000003286,-2.100008082,3.4684762478,5.7913013237,6.6398961386,7.8007371547,5.5812570774,6.2577545991,6.2297491233,2.8545733917,11.5372731416,6.8746708897,7.0867715628,8.4820852075,9.4698524445,7.7204541852,1.7391908212,3.6949062909,4.0140479544,4.4592680729,4.5852454955
ZAR,"Congo, Dem. Rep.",CD,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-1.6015430791,-2.8890194017,-1.0446607743,2.2645278516,-2.0974661581,1.9820365302,-0.0772102932,-2.3666912034,-4.2734200732,-9.6700763957,-11.7600907285,-13.8933165691,-16.7827295378,-7.3045168128,-2.5386077896,-3.8297090907,-7.6956560711,-3.9510665044,-6.4770447779,-9.229102849,-4.7661751912,0.4758192467,2.5916733638,3.333811484,4.419608469,2.2359715319,2.8480679685,2.7880088872,-0.5005942618,7.8832327219,3.3657726154,3.5703135365,4.9266335135,5.8959949388,4.2232590796,-1.5422767687,0.3754513345,0.7142732016,1.1800441529,1.339636268
ZAR,"Congo, Dem. Rep.",CD,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,7207.59619737437,7275.67496323956,7242.60813410279,7344.72628289915,7700.5383599161,7736.28292387889,8101.45711783978,8317.85664018732,8356.4994120322,8251.19785875067,7709.2329835904,7058.15025391265,6319.74869564286,5468.58630320563,5257.11633249971,5291.85034292422,5232.9231973124,4949.87969558758,4863.90407015619,4656.21009186999,4334.93158023065,4243.89766669664,4391.09624924695,4645.39786445453,4953.84745787905,5340.28407711298,5638.33906012012,5991.17248196727,6364.40749713918,6546.08418009108,7011.37831027158,7493.387493935,8024.42674794679,8705.06546212346,9529.42231658028,10265.1370006424,10443.6673211413,10819.1073746721,11252.6506601739,11729.2475955807,12241.4394385563
ZAR,"Congo, Dem. Rep.",CD,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,15474.0974635758,13471.0489488094,14647.0563906254,11813.8023542767,7883.2471581811,7204.74051900298,8083.66372781075,7653.24967238214,8867.21178995009,9023.24256422359,9348.67999068149,9078.37512995132,8194.93757106232,10702.3520394114,5807.02038828271,5643.40356094937,7239.99837709281,6499.99854297007,4756.66560041963,4318.66407751892,4334.93158023065,5156.62109303999,5553.08068142146,5680.52770348786,6491.21664267088,11883.8164513909,14296.5059331905,16364.0276468119,19206.1060103672,18648.372542946,21565.7210363486,25819.9160778604,29306.2228156203,32679.5995915531,35908.9572913475,37917.9096437686,36411.6457004459,42722.640067121,41538.6784616245,44348.3152802054,48522.8577081386
ZAR,"Congo, Dem. Rep.",CD,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,12943.4720008946,11597.5172567357,12762.0827856207,10096.2249617432,7041.48874810033,6160.45425580381,6971.8580150559,6797.16303767371,7788.58395441815,7672.74250277759,8475.62373163607,8921.55307082579,7709.44603564359,10281.4060879659,5201.44688138545,4855.47604427858,5247.16662407569,3931.91638437078,3972.86201412572,3345.29483891942,4111.70352202776,4889.96821969,5181.55496449397,5106.93246576338,5904.50411491146,11247.5365599342,13150.0056626736,14425.6211823331,18835.5907520959,17670.4274278281,17197.3584575989,21001.2057576255,27084.0673588827,27036.4206762686,29374.3633152853,31970.7379502864,33648.8230198977,33901.0984976465,27462.0956838936,26396.5413343399,27199.2947722456
ZAR,"Congo, Dem. Rep.",CD,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,1204.6087974198,1255.90707267334,1291.23742644179,828.92951692251,515.292943452649,553.222464216091,647.120191619156,760.421338078367,1128.65381240998,908.58313841912,1076.24321967528,1209.37183862243,1783.99245582591,1652.09555657965,253.994573409708,277.308750695782,448.88,520.066666666667,385.328571428571,264.4425,281.302044659022,310.100067977486,307.237335088644,356.623260655604,532.763923110653,825.500521349115,1117.94701410338,1446.60641406331,1417.23860711264,2090.00840757279,15109.9575241744,2784.06348923665,3795.65664506213,4100.13570002286,4196.22919887593,5475.80332918915,2894.65802236959,2347.58144278914,2602.87777583526,2498.68607959616,2587.82329079243
ZAR,"Congo, Dem. Rep.",CD,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,11738.8632034748,10341.6101840623,11470.8453591789,9267.29544482065,6526.19580464768,5607.23179158772,6324.73782343675,6036.74169959535,6659.93014200818,6764.15936435847,7399.38051196079,7712.18123220336,5925.45357981768,8629.31053138622,4947.45230797575,4578.16729358279,4798.28662407569,3411.84971770411,3587.53344269715,3080.85233891942,3830.40147736874,4579.86815171252,4874.31762940533,4750.30920510777,5371.7401918008,10422.0360385851,12032.0586485702,12979.0147682698,17418.3521449832,15580.4190202554,2087.40093342453,18217.1422683889,23288.4107138205,22936.2849762457,25178.1341164093,26494.9346210973,30754.1649975281,31553.5170548573,24859.2179080584,23897.8552547437,24611.4714814532
